,id,seq,unlabeled,car,road,parking,sidewalk,building,fence,vegetation,trunk,pole,traffic-sign,moving-motorcyclist,outlier,other-vehicle,other-object,motorcyclist,moving-car,lane-marking,bicycle,terrain,other-structure,motorcycle,person,moving-person,moving-bicyclist,other-ground,truck,moving-other-vehicle,moving-bus,moving-truck,rider
10969,03_000666,03,1309.0,,5708,,2806.0,,1641.0,7824.0,,25.0,21.0,,1.0,,425.0,,,,,,,,,,,,,,,,
10970,03_000667,03,1385.0,,5717,,2828.0,,1657.0,7756.0,,28.0,21.0,,1.0,,450.0,,,,,,,,,,,,,,,,
10971,03_000668,03,1492.0,,5638,,2820.0,,1681.0,7692.0,,34.0,31.0,,1.0,,483.0,,,,,,,,,,,,,,,,
10972,03_000669,03,1735.0,,5469,,2741.0,,1673.0,7702.0,,32.0,39.0,,1.0,,508.0,,,,,,,,,,,,,,,,
10973,03_000670,03,1901.0,,5278,,2651.0,,1670.0,7776.0,,34.0,52.0,,1.0,,549.0,,,,,,,,,,,,,,,,
10974,03_000671,03,2073.0,,5157,,2567.0,,1671.0,7778.0,,43.0,59.0,,2.0,,576.0,,,,,,,,,,,,,,,,
10975,03_000672,03,2158.0,,5126,,2548.0,,1696.0,7733.0,,39.0,65.0,,2.0,,601.0,,,,,,,,,,,,,,,,
10976,03_000673,03,2103.0,,5262,,2616.0,,1740.0,7584.0,,43.0,57.0,,2.0,,645.0,,,,,,,,,,,,,,,,
10977,03_000674,03,1978.0,,5454,,2719.0,,1784.0,7482.0,,38.0,48.0,,1.0,,696.0,,,,,,,,,,,,,,,,
10978,03_000675,03,1922.0,,5528,,2748.0,,1811.0,7381.0,,41.0,47.0,,1.0,,732.0,,,,,,,,,,,,,,,,
10979,03_000676,03,1985.0,,5505,,2748.0,,1824.0,7296.0,,44.0,46.0,,1.0,,779.0,,,,,,,,,,,,,,,,
10980,03_000677,03,1981.0,,5448,,2734.0,,1844.0,7329.0,,42.0,53.0,,1.0,,834.0,,,,,,,,,,,,,,,,
10981,03_000678,03,2009.0,,5415,,2719.0,,1828.0,7330.0,,44.0,55.0,,1.0,,903.0,,,,,,,,,,,,,,,,
10982,03_000679,03,2034.0,,5408,,2732.0,,1830.0,7254.0,,44.0,57.0,,1.0,,983.0,,,,,,,,,,,,,,,,
10983,03_000680,03,2065.0,,5381,,2722.0,,1841.0,7182.0,6.0,50.0,66.0,,2.0,,1040.0,,,,,,,,,,,,,,,,
10984,03_000681,03,2126.0,,5339,,2725.0,,1848.0,7131.0,8.0,64.0,67.0,,3.0,,1099.0,,,,,,,,,,,,,,,,
10985,03_000682,03,2173.0,,5333,,2663.0,,1825.0,7075.0,14.0,63.0,74.0,,1.0,,1211.0,,,,,,,,,,,,,,,,
10986,03_000683,03,2149.0,,5354,,2677.0,,1845.0,7015.0,13.0,75.0,74.0,,1.0,,1306.0,,,,,,,,,,,,,,,,
10987,03_000684,03,2192.0,,5430,,2689.0,,1872.0,6816.0,15.0,74.0,77.0,,1.0,,1412.0,,,,,,,,,,,,,,,,
10988,03_000685,03,2142.0,,5522,,2730.0,,1864.0,6689.0,13.0,83.0,73.0,,1.0,,1530.0,,,,,,,,,,,,,,,,
10989,03_000686,03,2132.0,,5662,,2754.0,,1874.0,6469.0,11.0,86.0,69.0,,1.0,,1619.0,,,,,11.0,,,,,,,,,,,
10990,03_000687,03,2083.0,,5821,,2792.0,,1863.0,6368.0,12.0,96.0,58.0,,1.0,,1585.0,,,,,25.0,,,,,,,,,,,
10991,03_000688,03,2109.0,,5975,,2816.0,,1858.0,6238.0,16.0,111.0,43.0,,1.0,,1482.0,,,,,29.0,,,,,,,,,,,
10992,03_000689,03,2199.0,,6065,,2805.0,,1853.0,6168.0,15.0,120.0,47.0,,1.0,,1378.0,,,,,30.0,,,,,,,,,,,
10993,03_000690,03,2252.0,,6180,,2774.0,,1849.0,6080.0,16.0,109.0,47.0,,2.0,,1318.0,,,,,26.0,,,,,,,,,,,
10994,03_000691,03,2259.0,,6294,,2755.0,,1863.0,6062.0,14.0,130.0,43.0,,,,1218.0,,,,,56.0,,,,,,,,,,,
10995,03_000692,03,2106.0,,6504,,2749.0,,1916.0,6020.0,16.0,149.0,27.0,,,,1121.0,,,,,64.0,,,,,,,,,,,
10996,03_000693,03,2019.0,,6757,,2764.0,,1939.0,5930.0,22.0,148.0,20.0,,,,1047.0,,,,,71.0,,,,,,,,,,,
10997,03_000694,03,1837.0,,7099,,2808.0,,1924.0,5902.0,24.0,131.0,25.0,,,,915.0,,,,,38.0,,,,,,,,,,,
10998,03_000695,03,1791.0,,7402,,2808.0,,1909.0,5873.0,22.0,115.0,28.0,,,,751.0,,,,,41.0,,,,,,,,,,,
10999,03_000696,03,1671.0,,7723,,2804.0,,1899.0,5899.0,23.0,128.0,29.0,,,,473.0,,,,,90.0,,,,,,,,,,,
11000,03_000697,03,1554.0,2.0,8090,,2795.0,,1902.0,5986.0,25.0,129.0,31.0,,,,171.0,,,,,104.0,,,,,,,,,,,
11001,03_000698,03,1414.0,,8311,,2803.0,,1885.0,5969.0,26.0,141.0,28.0,,,,139.0,,,,,109.0,,,,,,,,,,,
11002,03_000699,03,1275.0,,8374,,2812.0,,1864.0,6070.0,25.0,151.0,28.0,,,,149.0,,,,,87.0,,,,,,,,,,,
11003,03_000700,03,1097.0,,8379,,2802.0,,1849.0,6249.0,27.0,162.0,31.0,,,,162.0,,,,,81.0,,,,,,,,,,,
11004,03_000701,03,969.0,,8366,,2780.0,,1806.0,6432.0,29.0,173.0,33.0,,,,158.0,,,,,81.0,,,,,,,,,,,
11005,03_000702,03,885.0,,8310,,2765.0,,1790.0,6564.0,25.0,195.0,29.0,,,,164.0,,,,,103.0,,,,,,,,,,,
11006,03_000703,03,789.0,,8303,,2750.0,,1783.0,6664.0,29.0,219.0,32.0,,,,166.0,,,,,115.0,,,,,,,,,,,
11007,03_000704,03,719.0,,8327,,2750.0,,1754.0,6689.0,37.0,245.0,33.0,,,,174.0,,,,,126.0,,,,,,,,,,,
11008,03_000705,03,654.0,,8392,,2714.0,,1723.0,6705.0,31.0,271.0,28.0,,,,177.0,,,,,131.0,,,,,,,,,,,
11009,03_000706,03,553.0,,8444,,2722.0,,1705.0,6719.0,38.0,298.0,36.0,,,,184.0,,,,,131.0,,,,,,,,,,,
11010,03_000707,03,481.0,,8501,,2747.0,,1670.0,6696.0,41.0,312.0,41.0,,,,203.0,,,,,131.0,,,,,,,,,,,
11011,03_000708,03,427.0,,8547,,2756.0,,1741.0,6893.0,44.0,46.0,44.0,,,,198.0,,,,,138.0,,,,,,,,,,,
11012,03_000709,03,382.0,,8449,,2733.0,,1727.0,7066.0,56.0,40.0,45.0,,,,204.0,,,,,151.0,,,,,,,,,,,
11013,03_000710,03,349.0,,8312,,2651.0,,1674.0,7303.0,72.0,41.0,42.0,,,,236.0,,,,,130.0,,,,,,,,,,,
11014,03_000711,03,333.0,,8194,,2569.0,,1628.0,7542.0,60.0,47.0,41.0,,,,218.0,,,,,151.0,,,,,,,,,,,
11015,03_000712,03,314.0,,8111,,2525.0,,1582.0,7695.0,73.0,52.0,37.0,,,,233.0,,,,,171.0,,,,,,,,,,,
11016,03_000713,03,280.0,,8036,,2495.0,,1567.0,7855.0,83.0,47.0,40.0,,,,229.0,,,,,152.0,,,,,,,,,,,
11017,03_000714,03,247.0,,8032,,2503.0,,1518.0,7916.0,94.0,54.0,44.0,,,,242.0,,,,,153.0,,,,,,,,,,,
11018,03_000715,03,208.0,,8085,,2522.0,,1492.0,7864.0,105.0,52.0,35.0,,,,257.0,,,,,174.0,,,,,,,,,,,
11019,03_000716,03,165.0,,8162,,2529.0,,1455.0,7848.0,101.0,51.0,43.0,,,,274.0,,,,,179.0,,,,,,,,,,,
11020,03_000717,03,158.0,,8209,,2530.0,,1433.0,7784.0,101.0,60.0,51.0,,,,284.0,,,,,195.0,,,,,,,,,,,
11021,03_000718,03,133.0,,8259,,2544.0,,1409.0,7744.0,107.0,57.0,46.0,,,,291.0,,,,,197.0,,,,,,,,,,,
11022,03_000719,03,112.0,,8277,,2551.0,,1366.0,7787.0,109.0,69.0,47.0,,,,288.0,,,,,189.0,,,,,,,,,,,
11023,03_000720,03,111.0,,8320,,2552.0,,1338.0,7774.0,118.0,61.0,49.0,,,,291.0,,,,,199.0,,,,,,,,,,,
11024,03_000721,03,115.0,,8330,,2559.0,,1302.0,7744.0,125.0,53.0,50.0,,,,301.0,,,,,207.0,,,,,,,,,,,
11025,03_000722,03,110.0,,8367,,2586.0,,1275.0,7683.0,128.0,65.0,52.0,,,,299.0,,,,,207.0,,,,,,,,,,,
11026,03_000723,03,101.0,,8404,,2584.0,,1241.0,7685.0,130.0,66.0,53.0,,,,304.0,,,,,214.0,,,,,,,,,,,
11027,03_000724,03,96.0,,8447,,2584.0,,1208.0,7664.0,131.0,61.0,59.0,,,,322.0,,,,,217.0,,,,,,,,,,,
11028,03_000725,03,85.0,,8510,,2578.0,,1176.0,7650.0,130.0,72.0,57.0,,,,335.0,,,,,220.0,,,,,,,,,,,
11029,03_000726,03,81.0,,8586,,2560.0,,1142.0,7619.0,128.0,69.0,63.0,,,,339.0,,,,,212.0,,,,,,,,,,,
11030,03_000727,03,67.0,,8562,,2566.0,,1114.0,7690.0,132.0,69.0,67.0,,,,343.0,,,,,210.0,,,,,,,,,,,
11031,03_000728,03,61.0,,8529,,2553.0,,1068.0,7728.0,128.0,74.0,61.0,,,,364.0,,,,,218.0,,,,,,,,,,,
11032,03_000729,03,74.0,,8454,,2532.0,,1024.0,7782.0,147.0,80.0,56.0,,,,394.0,,,,,220.0,,,,,,,,,,,
11033,03_000730,03,73.0,,8480,,2519.0,,978.0,7835.0,170.0,83.0,58.0,,,,382.0,,,,,215.0,,,,,,,,,,,
11034,03_000731,03,74.0,,8564,,2514.0,,942.0,7783.0,150.0,70.0,60.0,,,,400.0,,,,,220.0,,,,,,,,,,,
11035,03_000732,03,54.0,,8666,,2511.0,,881.0,7727.0,154.0,87.0,65.0,,,,416.0,,,,,231.0,,,,,,,,,,,
11036,03_000733,03,61.0,,8689,,2506.0,,833.0,7767.0,144.0,81.0,63.0,,,,418.0,,,,,237.0,,,,,,,,,,,
11037,03_000734,03,65.0,,8794,,2493.0,,760.0,7674.0,148.0,95.0,65.0,,,,440.0,,,,,238.0,,,,,,,,,,,
11038,03_000735,03,68.0,,8856,,2476.0,,698.0,7693.0,162.0,92.0,65.0,,,,449.0,,,,,241.0,,,,,,,,,,,
11039,03_000736,03,78.0,,8919,,2465.0,,622.0,7675.0,179.0,107.0,66.0,,,,449.0,,,,,243.0,,,,,,,,,,,
11040,03_000737,03,69.0,,8938,,2435.0,,546.0,7732.0,170.0,116.0,68.0,,,,470.0,,,,,253.0,,,,,,,,,,,
11041,03_000738,03,72.0,,9018,,2405.0,,456.0,7744.0,163.0,119.0,72.0,,,,471.0,,,,,279.0,,,,,,,,,,,
11042,03_000739,03,69.0,,9066,,2343.0,,359.0,7816.0,179.0,120.0,66.0,,,,497.0,,,,,311.0,,,,,,,,,,,
11043,03_000740,03,74.0,,9148,,2246.0,,249.0,7911.0,186.0,128.0,68.0,,,,519.0,,,,,309.0,,,,,,,,,,,
11044,03_000741,03,66.0,,9181,,2130.0,,128.0,8150.0,180.0,138.0,75.0,,,,505.0,,,,,331.0,,,,,,,,,,,
11045,03_000742,03,77.0,,9222,,1983.0,,18.0,8368.0,216.0,128.0,83.0,,,,521.0,,,,,329.0,,,,,,,,,,,
11046,03_000743,03,66.0,,9383,,1673.0,,,8550.0,211.0,112.0,84.0,,,,533.0,,,,,328.0,,,,,,,,,,,
11047,03_000744,03,64.0,,9447,,1310.0,,,8840.0,227.0,107.0,80.0,,,,573.0,,,,,313.0,,,,,,,,,,,
11048,03_000745,03,74.0,,9468,,929.0,,,9126.0,242.0,101.0,78.0,,,,609.0,,,,,352.0,,,,,,,,,,,
11049,03_000746,03,84.0,,9419,,568.0,,,9495.0,229.0,118.0,86.0,,,,606.0,,,,,348.0,,,,,,,,,,,
11050,03_000747,03,87.0,,9224,,247.0,,,9947.0,256.0,116.0,90.0,,,,618.0,,,,,366.0,,,,,,,,,,,
11051,03_000748,03,96.0,,9040,,25.0,,,10311.0,276.0,115.0,89.0,,,,638.0,,,,,349.0,,,,,,,,,,,
11052,03_000749,03,94.0,,8748,,,,,10587.0,283.0,120.0,87.0,,,,667.0,,,,,374.0,,,,,,,,,,,
11053,03_000750,03,89.0,,8319,,,,,10982.0,295.0,121.0,88.0,,,,692.0,,,,,371.0,,,,,,,,,,,
11054,03_000751,03,117.0,,7952,,,,,11334.0,315.0,127.0,88.0,,,,703.0,,,,,322.0,,,,,,,,,,,
11055,03_000752,03,116.0,,7664,,,,,11539.0,311.0,127.0,91.0,,,,733.0,,,,,364.0,,,,,,,,,,,
11056,03_000753,03,114.0,,7454,,,,,11683.0,327.0,136.0,96.0,,,,768.0,,,,,360.0,,,,,,,,,,,
11057,03_000754,03,108.0,,7246,,,,,11816.0,343.0,134.0,103.0,,,,799.0,,,,,356.0,,,,,,,,,,,
11058,03_000755,03,104.0,,7053,,,,,11937.0,351.0,140.0,101.0,,,,822.0,,,,,367.0,,,,,,,,,,,
11059,03_000756,03,115.0,,6856,,,,,12062.0,344.0,152.0,96.0,,,,848.0,,,,,379.0,,,,,,,,,,,
11060,03_000757,03,116.0,,6822,,,,,12101.0,373.0,139.0,99.0,,,,856.0,,,,,375.0,,,,,,,,,,,
11061,03_000758,03,122.0,,6704,,,,,12159.0,382.0,136.0,103.0,,,,831.0,,,,,412.0,,,,,,,,,,,
11062,03_000759,03,109.0,,6634,,,,,12222.0,397.0,103.0,99.0,,,,816.0,,,,,444.0,,,,,,,,,,,
11063,03_000760,03,104.0,,6588,,,,,12217.0,369.0,104.0,101.0,,,,862.0,,,,,474.0,,,,,,,,,,,
11064,03_000761,03,99.0,,6569,,,,,12259.0,366.0,69.0,74.0,,,,868.0,,,,,506.0,,,,,,,,,,,
11065,03_000762,03,115.0,,6512,,,,,12400.0,383.0,69.0,80.0,,,,736.0,,,,,503.0,,,,,,,,,,,
11066,03_000763,03,121.0,,6442,,,,,12578.0,393.0,83.0,78.0,,,,586.0,,,,,518.0,,,,,,,,,,,
11067,03_000764,03,126.0,,6447,,,,,12554.0,374.0,81.0,79.0,,,,573.0,,,,,556.0,,,,,,,,,,,
11068,03_000765,03,135.0,,6453,,,,,12413.0,390.0,87.0,79.0,,,,613.0,,,,,611.0,,,,,,,,,,,
11069,03_000766,03,139.0,,6524,,,,,12378.0,371.0,85.0,78.0,,,,610.0,,,,,632.0,,,,,,,,,,,
11070,03_000767,03,138.0,,6638,,,,,12206.0,358.0,82.0,82.0,,,,628.0,,,,,659.0,,,,,,,,,,,
11071,03_000768,03,147.0,,6676,,,,,12070.0,363.0,92.0,84.0,,,,679.0,,,,,678.0,,,,,,,,,,,
11072,03_000769,03,153.0,,6564,,,,,12070.0,403.0,90.0,84.0,,,,698.0,,,,,738.0,,,,,,,,,,,
11073,03_000770,03,140.0,,6377,,,,,12183.0,421.0,93.0,85.0,,,,734.0,,,,,768.0,,,,,,,,,,,
11074,03_000771,03,132.0,,6238,,,,,12225.0,443.0,101.0,88.0,,,,788.0,,,,,767.0,,,,,,,,,,,
11075,03_000772,03,124.0,,6066,,,,,12338.0,471.0,96.0,95.0,,,,807.0,,,,,786.0,,,,,,,,,,,
11076,03_000773,03,117.0,,5870,,,,,12482.0,482.0,103.0,102.0,,,,833.0,,,,,812.0,,,,,,,,,,,
11077,03_000774,03,113.0,,5496,,,,,12800.0,520.0,93.0,91.0,,,,884.0,,,,,817.0,,,,,,,,,,,
11078,03_000775,03,100.0,,5113,,,,,13076.0,533.0,106.0,100.0,,,,911.0,,,,,858.0,,,,,,,,,,,
11079,03_000776,03,106.0,,4873,,,,,13347.0,518.0,107.0,100.0,,,,936.0,,,,,847.0,,,,,,,,,,,
11080,03_000777,03,84.0,,4709,,,,,13446.0,530.0,111.0,106.0,,,,960.0,,,,,862.0,,,,,,,,,,,
11081,03_000778,03,82.0,,4556,,,,,13627.0,523.0,107.0,104.0,,,,972.0,,,,,849.0,,,,,,,,,,,
11082,03_000779,03,126.0,,4307,,,,,13748.0,581.0,110.0,104.0,,,,983.0,,,,,833.0,,,,,,,,,,,
11083,03_000780,03,136.0,,3889,,,,,14066.0,639.0,95.0,110.0,,,,972.0,,,,,851.0,,,,,,,,,,,
11084,03_000781,03,137.0,,3578,,,,,14275.0,686.0,103.0,105.0,,,,1039.0,,,,,837.0,,,,,,,,,,,
11085,03_000782,03,131.0,,3319,,,,,14548.0,693.0,108.0,109.0,,,,1045.0,,,,,815.0,,,,,,,,,,,
11086,03_000783,03,110.0,,3187,,,,,14719.0,696.0,103.0,114.0,,,,1101.0,,,,,802.0,,,,,,,,,,,
11087,03_000784,03,105.0,,3078,,,,,14787.0,724.0,109.0,117.0,,,,1123.0,,,,,766.0,,,,,,,,,,,
11088,03_000785,03,109.0,,2976,,,,,14882.0,723.0,105.0,113.0,,,,1145.0,,,,,749.0,,,,,,,,,,,
11089,03_000786,03,114.0,,2857,,,,,14955.0,737.0,105.0,118.0,,,,1180.0,,,,,730.0,,,,,,,,,,,
11090,03_000787,03,111.0,,2757,,,,,15059.0,754.0,103.0,116.0,,,,1205.0,,,,,706.0,,,,,,,,,,,
11091,03_000788,03,117.0,,2681,,,,,15071.0,759.0,103.0,119.0,,,,1239.0,,,,,683.0,,,,,,,,,,,
11092,03_000789,03,98.0,,2634,,,,,15158.0,749.0,111.0,116.0,,,,1252.0,,,,,696.0,,,,,,,,,,,
11093,03_000790,03,86.0,,2575,,,,,15285.0,724.0,106.0,116.0,,,,1280.0,,,,,630.0,,,,,,,,,,,
11094,03_000791,03,84.0,,2400,,,,,15438.0,734.0,110.0,115.0,,,,1331.0,,,,,591.0,,,,,,,,,,,
11095,03_000792,03,100.0,,2219,,,,,15753.0,785.0,73.0,124.0,,,,1292.0,,,,,459.0,,,,,,,,,,,
11096,03_000793,03,111.0,,2089,,,,,15959.0,772.0,84.0,97.0,,,,1309.0,,,,,356.0,,,,,,,,,,,
11097,03_000794,03,110.0,,2051,,,,,15976.0,764.0,73.0,71.0,,,,1344.0,,,,,369.0,,,,,,,,,,,
11098,03_000795,03,89.0,,2058,,,,,15913.0,786.0,77.0,51.0,,,,1368.0,,,,,430.0,,,,,,,,,,,
11099,03_000796,03,91.0,,2151,,,,,15855.0,761.0,76.0,32.0,,,,1402.0,,,,,438.0,,,,,,,,,,,
11100,03_000797,03,92.0,,2143,,,,,15913.0,762.0,73.0,16.0,,,,1391.0,,,,,446.0,,,,,,,,,,,
11101,03_000798,03,87.0,,2090,,,,,16040.0,752.0,64.0,,,,,1412.0,,,,,413.0,,,,,,,,,,,
11102,03_000799,03,88.0,,1983,,,,,16192.0,739.0,52.0,,,,,1429.0,,,,,388.0,,,,,,,,,,,
11103,03_000800,03,88.0,,1890,,,,,16249.0,753.0,44.0,,,,,1452.0,,,,,401.0,,,,,,,,,,,
11104,04_000000,04,2054.0,148.0,10989,85.0,560.0,,813.0,1711.0,171.0,192.0,50.0,,,,149.0,,617.0,,,1649.0,,,,,,716.0,,,,,
11105,04_000001,04,1890.0,116.0,11014,99.0,604.0,98.0,874.0,1857.0,141.0,201.0,47.0,,,,104.0,,703.0,,,1365.0,,,,,,846.0,,,,,
11106,04_000002,04,1547.0,54.0,10881,98.0,629.0,239.0,971.0,2109.0,148.0,213.0,42.0,,,,34.0,,835.0,,,1240.0,,,,,,934.0,,,,,
11107,04_000003,04,1529.0,19.0,10717,46.0,664.0,319.0,1064.0,2238.0,98.0,195.0,48.0,,,,46.0,,984.0,,,1098.0,,,,,,913.0,,,,,
11108,04_000004,04,1583.0,,10569,15.0,729.0,357.0,1146.0,2290.0,97.0,140.0,52.0,,,,64.0,,943.0,,,1231.0,,,,,,737.0,,,,,
11109,04_000005,04,1552.0,,10597,113.0,948.0,445.0,1263.0,2365.0,40.0,131.0,54.0,,,,84.0,,449.0,,,1346.0,,,,,,668.0,,,,,
11110,04_000006,04,1608.0,,10540,102.0,1142.0,433.0,1285.0,2382.0,27.0,156.0,55.0,,,,83.0,,336.0,,,1507.0,,,,,,495.0,,,,,
11111,04_000007,04,1611.0,,10326,82.0,1325.0,410.0,1350.0,2451.0,17.0,160.0,57.0,,,,94.0,,335.0,,,1613.0,,,,,,341.0,,,,,
11112,04_000008,04,1538.0,,9914,83.0,1532.0,450.0,1423.0,2725.0,12.0,181.0,62.0,,,,99.0,,334.0,,,1605.0,,,,,,204.0,,,,,
11113,04_000009,04,1387.0,,9569,51.0,1705.0,392.0,1402.0,3065.0,22.0,225.0,62.0,,,,76.0,,339.0,,,1702.0,,,,,,148.0,,,,,
11114,04_000010,04,1410.0,,9130,31.0,1987.0,393.0,1352.0,3318.0,17.0,210.0,54.0,,,,72.0,,341.0,,,1764.0,,,,,,56.0,,,,,
11115,04_000011,04,1510.0,,8672,7.0,2356.0,372.0,1259.0,3489.0,5.0,87.0,63.0,,,,82.0,,361.0,,,1718.0,,,,,,36.0,,,,,
11116,04_000012,04,1476.0,,8155,4.0,2885.0,332.0,1119.0,3850.0,,76.0,68.0,,,,88.0,,366.0,,,1698.0,,,,,,36.0,,,,,
11117,04_000013,04,1300.0,,7959,,3210.0,253.0,940.0,4133.0,2.0,113.0,77.0,,,,96.0,,376.0,,,1728.0,,,,,,38.0,,,,,
11118,04_000014,04,880.0,,7926,,3323.0,228.0,918.0,4612.0,6.0,105.0,84.0,,,,107.0,,405.0,,,1618.0,,,,,,36.0,,,,,
11119,04_000015,04,836.0,,7823,,3250.0,202.0,812.0,4976.0,10.0,119.0,101.0,,,,83.0,,414.0,,,1545.0,,,,,,40.0,,,,,
11120,04_000016,04,859.0,,7707,,3201.0,93.0,566.0,5356.0,19.0,120.0,124.0,,,,93.0,,441.0,,,1549.0,,,,,,30.0,,,,,
11121,04_000017,04,815.0,,7613,,3053.0,54.0,673.0,5442.0,17.0,162.0,142.0,,,,97.0,,485.0,,,1521.0,,,,,,27.0,,,,,
11122,04_000018,04,794.0,,7731,,3004.0,16.0,779.0,5306.0,17.0,197.0,168.0,,,,86.0,,551.0,,,1528.0,,,,,,26.0,,,,,
11123,04_000019,04,752.0,,7894,,2981.0,,837.0,5144.0,14.0,235.0,196.0,,,,86.0,,673.0,,,1523.0,,,,,,12.0,,,,,
11124,04_000020,04,693.0,,7975,,2973.0,,967.0,4887.0,13.0,279.0,226.0,,,,98.0,,818.0,,,1357.0,,,,,,19.0,,,,,
11125,04_000021,04,713.0,,7784,,2934.0,8.0,1081.0,4846.0,10.0,270.0,268.0,,,,59.0,,1001.0,,,1221.0,,,,,,23.0,,,,,
11126,04_000022,04,781.0,,7671,,2812.0,,1226.0,5297.0,11.0,239.0,,,,,,,995.0,,,1141.0,,,,,,1.0,,,,,
11127,04_000023,04,788.0,,7662,,2742.0,,1316.0,5672.0,20.0,24.0,,,,,,,579.0,,,1393.0,,,,,,8.0,,,,,
11128,04_000024,04,720.0,,7708,,2663.0,,1335.0,5812.0,26.0,22.0,,,,,,,375.0,,,1575.0,,,,,,8.0,,,,,
11129,04_000025,04,759.0,,7634,,2566.0,,1440.0,5870.0,39.0,25.0,,,,,,,365.0,,,1494.0,,,,,,,,,,,
11130,04_000026,04,739.0,,7626,,2526.0,4.0,1601.0,5870.0,45.0,32.0,,,,,,,366.0,,,1387.0,,,,,,,,,,,
11131,04_000027,04,665.0,,7671,,2500.0,33.0,1680.0,5831.0,63.0,31.0,,,,,,,364.0,,,1395.0,,,,,,,,,,,
11132,04_000028,04,608.0,,7783,,2493.0,29.0,1760.0,5878.0,41.0,37.0,,,,,,,370.0,,,1268.0,,,,,,,,,,,
11133,04_000029,04,583.0,,7829,,2360.0,26.0,1827.0,5972.0,62.0,35.0,,,,,,,368.0,,,1240.0,,,,,,,,,,,
11134,04_000030,04,599.0,,7842,,2234.0,21.0,1899.0,6123.0,15.0,42.0,,,,,,,376.0,,,1164.0,,,,,,,,,,,
11135,04_000031,04,615.0,,7897,,2092.0,15.0,1917.0,6235.0,19.0,50.0,,,,,,,375.0,,,1099.0,,,,,,,,,,,
11136,04_000032,04,601.0,,7939,,1893.0,17.0,1935.0,6344.0,22.0,53.0,,,,,,,374.0,,,1127.0,,,,,,,,,,,
11137,04_000033,04,602.0,,7978,,1750.0,20.0,1951.0,6389.0,19.0,56.0,,,,,,,382.0,,,1150.0,,,,,,,,,,,
11138,04_000034,04,596.0,,7926,,1556.0,26.0,2007.0,6370.0,23.0,69.0,,,,,,,387.0,,,1260.0,,,,,,,,,,,
11139,04_000035,04,595.0,,7915,,1331.0,24.0,2048.0,6385.0,24.0,75.0,,,,,,,395.0,,,1458.0,,,,,,,,,,,
11140,04_000036,04,591.0,,7957,,929.0,17.0,2048.0,6373.0,26.0,89.0,,,,,,,388.0,,,1844.0,,,,,,,,,,,
11141,04_000037,04,605.0,,7980,,876.0,14.0,2098.0,6272.0,26.0,108.0,,,,,,,393.0,,,1898.0,,,,,,,,,,,
11142,04_000038,04,618.0,,7986,,879.0,15.0,2110.0,6216.0,29.0,146.0,,,,,,,394.0,,,1939.0,,,,,,,,,,,
11143,04_000039,04,597.0,,8047,,891.0,12.0,2080.0,6119.0,29.0,142.0,,,1.0,,,,392.0,,,1998.0,,,,,,,,,,,
11144,04_000040,04,594.0,,8069,,1021.0,11.0,2092.0,6055.0,37.0,47.0,,,,,,,385.0,,,2063.0,,,,,,,,,,,
11145,04_000041,04,596.0,,8062,,1108.0,10.0,2100.0,5959.0,35.0,51.0,,,,,,,393.0,,,2043.0,,,,,,,,,,,
11146,04_000042,04,624.0,,8010,,1126.0,5.0,2103.0,5910.0,45.0,65.0,,,,,,,395.0,,,2052.0,,,,,,,,,,,
11147,04_000043,04,609.0,,7997,,1127.0,,2112.0,5935.0,48.0,74.0,,,1.0,,,,405.0,,,2044.0,,,,,,,,,,,
11148,04_000044,04,601.0,,8046,,1180.0,,2180.0,5863.0,52.0,23.0,,,1.0,,,,407.0,,,1992.0,,,,,,,,,,,
11149,04_000045,04,605.0,,8101,,1266.0,,2158.0,5776.0,61.0,25.0,,,1.0,,,,406.0,,,1926.0,,,,,,,,,,,
11150,04_000046,04,606.0,,8086,,1280.0,,2190.0,5731.0,72.0,23.0,,,,,,,405.0,,,1908.0,,,,,,,,,,,
11151,04_000047,04,645.0,,8055,,1238.0,,2185.0,5746.0,77.0,27.0,,,,,,,407.0,,,1895.0,,,,,,,,,,,
11152,04_000048,04,661.0,,8045,,1238.0,4.0,2201.0,5753.0,95.0,42.0,,,,,,,410.0,,,1878.0,,,,,,,,,,,
11153,04_000049,04,689.0,,8030,,1209.0,12.0,2200.0,5741.0,102.0,43.0,,,,,,,412.0,,,1896.0,,,,,,,,,,,
11154,04_000050,04,690.0,,8142,,1269.0,8.0,2184.0,5605.0,126.0,46.0,,,,,,,409.0,,,1886.0,,,,,,,,,,,
11155,04_000051,04,653.0,,8242,,1327.0,7.0,2184.0,5466.0,152.0,49.0,,,,,,,424.0,,,1862.0,,,,,,,,,,,
11156,04_000052,04,663.0,,8281,,1393.0,,2197.0,5343.0,192.0,58.0,,,,,,,426.0,,,1856.0,,,,,,,,,,,
11157,04_000053,04,647.0,,8308,,1418.0,,2173.0,5322.0,252.0,60.0,,,,,,,433.0,,,1810.0,,,,,,,,,,,
11158,04_000054,04,615.0,,8313,,1443.0,,2160.0,5297.0,296.0,68.0,,,,,,,426.0,,,1762.0,,,,,,,,,,,
11159,04_000055,04,644.0,,8374,,1493.0,,2124.0,5567.0,22.0,87.0,,,,,,,427.0,,,1704.0,,,,,,,,,,,
